Vehicle Name,Location X,Location Y,Location Z,Rotation Pitch,Rotation Yaw,Rotation Roll,Timestamp
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.13,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.13,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.13,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.13,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.13,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.13,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.27,-383.12,-0.68,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.17,-383.13,-0.67,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.80,12141.02,-383.14,-0.66,-91.41,-0.07,"2025-01-27 12:18:51"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.70,12139.49,-383.18,-0.36,-91.41,-0.04,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.62,12137.48,-383.25,-0.16,-91.41,-0.03,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.57,12135.48,-383.35,-0.12,-91.41,-0.03,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.52,12133.11,-383.45,-0.10,-91.41,-0.04,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.46,12130.49,-383.54,-0.09,-91.41,-0.05,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.39,12127.43,-383.62,-0.09,-91.41,-0.05,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.30,12123.72,-383.70,-0.11,-91.41,-0.06,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.21,12119.93,-383.75,-0.12,-91.42,-0.06,"2025-01-27 12:18:52"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459986",2045.11,12115.60,-383.79,-0.14,-91.42,-0.07,"2025-01-27 12:18:52"
