Vehicle Name,Location X,Location Y,Location Z,Rotation Pitch,Rotation Yaw,Rotation Roll,Timestamp
"BMW_Series7_Pawn_C_2147460246",2043.11,10564.53,-397.70,-0.01,-91.41,-0.00,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.55,-397.71,-0.03,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.54,-397.71,-0.02,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.55,-397.70,-0.02,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.55,-397.71,-0.02,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.56,-397.71,-0.03,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.55,-397.70,-0.02,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.56,-397.71,-0.03,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.13,10564.57,-397.70,-0.03,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.13,10564.59,-397.71,-0.06,-91.41,-0.02,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.54,-397.70,-0.02,-91.41,-0.01,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.53,-397.70,-0.01,-91.41,-0.00,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.45,-397.70,-0.01,-91.41,-0.00,"2025-01-27 12:48:02"
"BMW_Series7_Pawn_C_2147460246",2043.12,10564.30,-397.70,-0.01,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2043.11,10563.62,-397.73,-0.05,-91.41,-0.03,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2043.10,10562.46,-397.75,-0.09,-91.41,-0.05,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2043.07,10560.68,-397.79,-0.13,-91.41,-0.08,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2043.00,10559.10,-397.79,-0.08,-91.41,-0.05,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.91,10556.73,-397.80,-0.01,-91.41,-0.02,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.86,10554.19,-397.83,-0.01,-91.41,-0.04,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.77,10550.09,-397.88,-0.05,-91.42,-0.06,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.64,10545.79,-397.90,-0.01,-91.41,-0.04,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.50,10541.01,-397.93,-0.01,-91.41,-0.02,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.42,10537.56,-397.96,-0.02,-91.41,-0.02,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.23,10529.34,-398.01,-0.04,-91.41,-0.03,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2042.06,10523.02,-398.04,-0.02,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2041.92,10516.63,-398.09,-0.04,-91.41,-0.02,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2041.74,10509.50,-398.12,-0.01,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2041.57,10501.32,-398.19,-0.01,-91.40,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2041.45,10493.33,-398.26,-0.01,-91.39,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2041.31,10484.15,-398.34,-0.03,-91.37,-0.02,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2041.12,10475.20,-398.41,-0.01,-91.39,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2040.92,10465.29,-398.48,-0.01,-91.40,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2040.66,10453.22,-398.60,-0.02,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2040.46,10444.51,-398.69,-0.02,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2040.21,10433.48,-398.79,-0.02,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2039.93,10421.50,-398.90,-0.03,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2039.57,10405.37,-399.05,-0.01,-91.41,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2039.26,10391.87,-399.19,-0.01,-91.41,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2038.95,10377.98,-399.32,-0.01,-91.41,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2038.61,10363.90,-399.46,-0.02,-91.41,-0.01,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2038.27,10348.91,-399.59,-0.01,-91.41,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2037.92,10333.69,-399.72,-0.01,-91.41,-0.00,"2025-01-27 12:48:03"
"BMW_Series7_Pawn_C_2147460246",2037.56,10318.14,-399.85,-0.01,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2037.19,10302.01,-399.99,-0.01,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2036.82,10285.44,-400.15,-0.01,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2036.41,10267.70,-400.32,-0.02,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2036.01,10250.05,-400.48,-0.04,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2035.61,10232.75,-400.62,-0.04,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2035.20,10214.50,-400.76,-0.04,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2034.81,10197.36,-400.90,-0.03,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2034.38,10179.32,-401.07,-0.03,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2033.90,10158.86,-401.26,-0.05,-91.41,-0.01,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2033.43,10139.21,-401.41,0.01,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2032.96,10118.91,-401.58,0.02,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2032.47,10097.44,-401.77,0.04,-91.41,-0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2031.96,10075.75,-401.97,0.07,-91.41,-0.01,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2031.45,10054.39,-402.17,0.04,-91.41,-0.01,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2030.96,10031.75,-402.39,0.03,-91.40,-0.01,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2030.40,9999.92,-402.69,0.04,-91.34,-0.02,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2029.89,9975.39,-402.91,0.03,-91.36,-0.01,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2029.34,9949.42,-403.15,0.01,-91.39,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2028.79,9923.62,-403.37,0.00,-91.40,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2028.14,9893.55,-403.65,-0.00,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2027.52,9865.38,-403.90,-0.00,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2026.87,9836.25,-404.16,-0.01,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2026.22,9806.90,-404.42,-0.02,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2025.54,9776.22,-404.69,-0.04,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2024.88,9746.25,-404.95,-0.06,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2024.23,9716.83,-405.21,-0.08,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2023.60,9687.92,-405.47,-0.09,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2022.74,9648.95,-405.81,-0.09,-91.41,0.00,"2025-01-27 12:48:04"
"BMW_Series7_Pawn_C_2147460246",2022.10,9619.61,-406.07,-0.07,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2021.43,9589.45,-406.33,-0.06,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2020.75,9558.65,-406.60,-0.04,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2020.10,9529.18,-406.88,-0.01,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2019.44,9499.53,-407.15,0.03,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2018.67,9464.89,-407.46,0.06,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2017.96,9433.38,-407.74,0.07,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2017.26,9402.03,-408.03,0.07,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2016.26,9357.64,-408.45,0.07,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2015.51,9324.02,-408.76,0.05,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2014.69,9287.83,-409.10,0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2013.89,9252.84,-409.42,-0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2013.05,9216.49,-409.76,-0.04,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2012.19,9177.82,-410.10,-0.09,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2011.46,9145.08,-410.37,-0.08,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2010.70,9111.37,-410.66,-0.08,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2009.93,9076.64,-410.96,-0.06,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2009.15,9042.31,-411.28,-0.05,-91.41,0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2008.13,8996.91,-411.68,-0.00,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2007.32,8961.91,-412.00,0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2006.49,8925.51,-412.35,0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2005.66,8889.28,-412.70,0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2004.87,8854.56,-413.04,0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2003.92,8814.06,-413.43,-0.01,-91.41,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2003.12,8778.80,-413.75,-0.02,-91.40,-0.00,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2002.17,8732.55,-414.18,-0.10,-91.36,-0.02,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2001.51,8696.79,-414.49,-0.05,-91.34,-0.01,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2001.04,8660.71,-414.82,-0.05,-91.29,-0.03,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2000.62,8627.05,-415.13,-0.04,-91.29,-0.02,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",2000.14,8592.07,-415.43,-0.04,-91.33,-0.01,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",1999.58,8556.16,-415.73,-0.04,-91.37,0.01,"2025-01-27 12:48:05"
"BMW_Series7_Pawn_C_2147460246",1999.05,8523.15,-416.01,-0.02,-91.40,0.03,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1998.53,8489.66,-416.30,-0.02,-91.41,0.03,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1997.86,8445.86,-416.72,-0.01,-91.41,0.03,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1997.32,8411.57,-417.04,-0.01,-91.41,0.04,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1996.83,8378.95,-417.36,-0.01,-91.41,0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1996.32,8345.09,-417.67,0.01,-91.40,0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1995.87,8309.97,-418.00,0.02,-91.38,0.00,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1995.59,8277.09,-418.32,0.04,-91.33,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1995.36,8230.97,-418.77,0.06,-90.76,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1995.41,8194.85,-419.11,0.07,-90.13,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1995.29,8157.47,-419.46,0.07,-90.03,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1995.11,8119.15,-419.81,0.06,-90.01,0.00,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1994.92,8079.91,-420.16,0.05,-90.00,0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1994.72,8037.53,-420.54,0.03,-90.00,0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1994.51,7997.20,-420.90,-0.00,-90.00,0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1994.30,7956.10,-421.27,-0.05,-90.00,0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1994.09,7915.78,-421.64,-0.08,-90.00,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1993.86,7875.49,-421.99,-0.08,-90.00,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1993.54,7820.78,-422.48,-0.09,-90.00,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1993.29,7779.43,-422.85,-0.09,-90.00,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1993.04,7738.05,-423.22,-0.09,-90.00,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1992.79,7697.40,-423.61,-0.07,-90.00,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1992.53,7655.57,-424.00,-0.04,-90.00,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1992.28,7614.74,-424.39,-0.03,-90.00,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1992.00,7572.98,-424.81,0.01,-90.00,-0.02,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1991.67,7529.27,-425.24,0.04,-90.01,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1991.29,7485.50,-425.70,0.05,-90.03,-0.01,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1990.67,7441.32,-426.14,0.08,-90.12,0.00,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1989.69,7396.87,-426.58,0.08,-90.74,0.03,"2025-01-27 12:48:06"
"BMW_Series7_Pawn_C_2147460246",1988.38,7350.17,-427.01,0.07,-91.42,0.05,"2025-01-27 12:48:06"
