Vehicle Name,Location X,Location Y,Location Z,Rotation Pitch,Rotation Yaw,Rotation Roll,Timestamp
"BMW_Series7_Pawn_C_2147460246",1960.24,7006.27,-430.30,0.09,-91.41,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1959.08,6958.83,-430.74,0.07,-91.41,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1957.91,6911.29,-431.16,0.02,-91.41,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1956.41,6849.65,-431.70,-0.01,-91.41,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1955.24,6802.01,-432.12,-0.05,-91.41,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1954.08,6753.48,-432.58,-0.06,-91.40,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1953.08,6709.57,-432.99,-0.06,-91.38,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1951.70,6647.71,-433.58,-0.06,-91.37,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1950.74,6601.81,-434.04,-0.06,-91.37,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1949.74,6555.48,-434.50,-0.05,-91.39,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1948.74,6509.40,-434.96,-0.04,-91.40,0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1947.37,6446.37,-435.58,-0.02,-91.41,0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1946.35,6399.23,-436.05,-0.02,-91.41,0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1945.35,6353.41,-436.51,-0.02,-91.41,0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1944.33,6306.82,-436.98,-0.02,-91.41,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1943.34,6260.00,-437.44,-0.01,-91.40,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1942.42,6212.66,-437.89,-0.01,-91.37,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1941.49,6151.25,-438.47,0.00,-91.30,-0.03,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1940.83,6104.96,-438.90,0.01,-91.28,-0.04,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1940.26,6058.08,-439.35,0.01,-91.29,-0.03,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1940.04,6010.57,-439.80,0.01,-90.25,-0.02,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1939.64,5961.96,-440.26,0.01,-90.03,-0.02,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1939.23,5915.64,-440.71,-0.01,-90.00,-0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1938.84,5870.03,-441.15,-0.01,-90.00,0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1938.44,5821.47,-441.61,-0.02,-90.00,0.00,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1938.07,5775.58,-442.06,-0.02,-90.00,0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1937.69,5726.97,-442.53,-0.01,-90.00,-0.01,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1937.32,5680.37,-442.98,-0.01,-89.99,-0.02,"2025-01-27 12:24:23"
"BMW_Series7_Pawn_C_2147460246",1936.99,5632.97,-443.44,-0.01,-89.97,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1936.85,5583.55,-443.93,-0.03,-89.92,-0.06,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1936.55,5537.28,-444.37,-0.02,-89.95,-0.05,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1936.25,5489.66,-444.83,-0.02,-89.97,-0.03,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1935.95,5441.51,-445.30,-0.02,-89.99,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1935.66,5393.89,-445.77,-0.02,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1935.37,5346.27,-446.23,-0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1935.07,5297.85,-446.71,-0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1934.79,5251.33,-447.16,-0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1934.49,5203.15,-447.62,0.00,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1934.18,5153.97,-448.09,0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1933.86,5104.54,-448.56,0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1933.53,5054.90,-449.05,0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1933.19,5004.45,-449.56,0.01,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1932.86,4954.36,-450.07,-0.02,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1932.51,4902.18,-450.60,-0.04,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1932.25,4851.54,-451.11,-0.07,-89.99,-0.03,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1931.89,4801.61,-451.58,-0.06,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1931.53,4751.88,-452.05,-0.06,-90.00,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1931.09,4701.98,-452.55,-0.04,-90.02,-0.01,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1930.51,4652.05,-453.06,-0.04,-90.08,-0.01,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1930.07,4618.13,-453.41,-0.03,-90.10,-0.00,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1929.29,4567.14,-453.93,-0.02,-90.12,0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1928.16,4518.03,-454.43,-0.02,-91.19,0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1927.22,4467.54,-454.96,-0.02,-91.38,0.01,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1926.32,4417.90,-455.50,-0.02,-91.41,-0.01,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1925.40,4367.97,-456.05,-0.02,-91.41,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1924.44,4317.61,-456.62,-0.04,-91.41,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1923.48,4267.72,-457.17,-0.04,-91.41,-0.02,"2025-01-27 12:24:24"
"BMW_Series7_Pawn_C_2147460246",1922.57,4218.91,-457.69,-0.02,-91.41,-0.00,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1921.69,4169.91,-458.17,-0.00,-91.41,0.00,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1921.10,4136.43,-458.45,0.01,-91.41,0.01,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1920.21,4087.06,-458.80,0.04,-91.41,0.01,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1919.31,4037.32,-459.03,0.10,-91.41,0.02,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1918.49,3989.53,-459.19,0.11,-91.41,0.03,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1917.64,3939.12,-459.22,0.14,-91.41,0.04,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1916.81,3889.48,-459.20,0.15,-91.41,0.04,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1915.98,3840.26,-459.14,0.12,-91.41,0.07,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1915.44,3806.51,-459.10,0.12,-91.41,0.07,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1914.65,3754.15,-459.13,0.04,-91.40,0.05,"2025-01-27 12:24:25"
"BMW_Series7_Pawn_C_2147460246",1913.92,3701.03,-459.24,-0.02,-91.37,0.05,"2025-01-27 12:24:25"
