Vehicle Name,Location X,Location Y,Location Z,Rotation Pitch,Rotation Yaw,Rotation Roll,Timestamp
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.70,-385.50,-0.03,-91.41,-0.00,"2025-01-27 12:52:00"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.70,-385.50,-0.03,-91.41,-0.00,"2025-01-27 12:52:00"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.68,-385.50,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.66,-385.50,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.97,11913.64,-385.50,-0.01,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.65,-385.50,-0.01,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.50,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.50,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.70,-385.50,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.70,-385.50,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.66,-385.51,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.99,11913.73,-385.46,-0.04,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.71,-385.46,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.99,11913.73,-385.47,-0.04,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.72,-385.47,-0.04,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.69,-385.48,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.71,-385.48,-0.04,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.70,-385.48,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.71,-385.48,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.70,-385.49,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.71,-385.49,-0.04,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.49,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.65,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.65,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.65,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.65,-385.49,-0.01,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.66,-385.49,-0.01,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.69,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.69,-385.50,-0.03,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:01"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.66,-385.49,-0.01,-91.41,-0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.66,-385.50,-0.02,-91.41,-0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.49,-0.01,-91.41,-0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.68,-385.49,-0.02,-91.41,-0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.98,11913.67,-385.50,-0.04,-91.41,-0.01,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.99,11913.47,-385.54,-0.09,-91.41,-0.01,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.99,11912.93,-385.58,-0.13,-91.41,-0.02,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.97,11911.97,-385.64,-0.16,-91.41,-0.03,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.95,11910.69,-385.69,-0.19,-91.41,-0.05,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.92,11909.24,-385.73,-0.22,-91.41,-0.06,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.89,11907.71,-385.74,-0.27,-91.41,-0.07,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.85,11906.16,-385.71,-0.35,-91.41,-0.08,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.82,11904.79,-385.65,-0.45,-91.41,-0.09,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.61,11902.89,-385.61,-0.15,-91.41,-0.02,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.57,11901.81,-385.56,-0.15,-91.41,-0.01,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.53,11900.78,-385.52,-0.13,-91.41,-0.01,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.52,11900.19,-385.50,-0.24,-91.41,-0.01,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.56,11901.88,-385.42,-1.19,-91.41,-0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.57,11901.87,-385.37,-1.37,-91.41,0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.58,11901.58,-385.33,-1.41,-91.41,0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.59,11901.37,-385.30,-1.42,-91.41,0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.59,11901.29,-385.27,-1.39,-91.41,-0.00,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.60,11901.18,-385.24,-1.31,-91.41,-0.01,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.61,11901.09,-385.22,-1.21,-91.41,-0.02,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.61,11900.99,-385.22,-1.09,-91.41,-0.03,"2025-01-27 12:52:02"
"ASB_Mercedes_Sprinter_Ambulance_Pawn_C_2147459227",2038.62,11900.91,-385.24,-0.96,-91.41,-0.04,"2025-01-27 12:52:02"
